시도명,시군구명,도로노선명,신호등구분,위도,경도,보행자작동신호기유무,시각장애인용음향신호기유무
경기도,남양주시,금강로,2,37.72677379,127.1932616,Y,N
경기도,남양주시,금강로,2,37.72677379,127.1932616,Y,N
경기도,남양주시,장현로107번길,2,37.719244,127.1836427,Y,N
경기도,남양주시,금강로,2,37.726619,127.1933097,Y,N
경기도,남양주시,금강로,2,37.726619,127.1933097,Y,N
경기도,남양주시,금강로,2,37.726619,127.1933097,Y,N
경기도,남양주시,금강로,2,37.726619,127.1933097,Y,N
경기도,남양주시,금강로,2,37.72670555,127.193528,Y,N
경기도,남양주시,봉현로,2,37.71690814,127.1789417,Y,N
경기도,남양주시,금강로1573번길,2,37.73181512,127.1938785,Y,N
경기도,남양주시,금강로1573번길,2,37.73181512,127.1938785,Y,N
경기도,남양주시,금강로1573번길,2,37.73181512,127.1938785,Y,N
경기도,남양주시,금강로1573번길,2,37.73181512,127.1938785,Y,N
경기도,남양주시,금강로1573번길,2,37.73181512,127.1938785,Y,N
경기도,남양주시,금강로,2,37.72890802,127.1932245,Y,N
경기도,남양주시,금강로1576번길,2,37.73119601,127.1943617,Y,N
경기도,남양주시,금강로,2,37.729233,127.1936865,Y,N
경기도,남양주시,금강로,2,37.73090219,127.1948934,Y,N
경기도,남양주시,금강로1576번길,2,37.73090219,127.1948934,Y,N
경기도,남양주시,금강로1576번길,2,37.73078994,127.1952429,Y,N
경기도,남양주시,금강로,2,37.729528,127.1945505,Y,N
경기도,남양주시,금강로,2,37.72952842,127.194677,Y,N
경기도,남양주시,금강로1576번길,2,37.73063668,127.1956914,Y,N
경기도,남양주시,금강로,2,37.72843684,127.1942709,Y,N
경기도,남양주시,금강로,2,37.72843684,127.1942709,Y,N
경기도,남양주시,장현천로,2,37.71719799,127.185005,Y,N
경기도,남양주시,장현천로,2,37.71719799,127.185005,Y,N
경기도,남양주시,장현천로,2,37.71719799,127.185005,Y,N
경기도,남양주시,장현천로,2,37.71719799,127.185005,Y,N
경기도,남양주시,금강로,2,37.73500333,127.1951187,Y,N
경기도,남양주시,금강로,2,37.73500333,127.1951187,Y,N
경기도,남양주시,금강로,2,37.72320953,127.190928,Y,N
경기도,남양주시,금강로,2,37.72320953,127.190928,Y,N
경기도,남양주시,금강로,2,37.7239282,127.1916187,Y,N
경기도,남양주시,부평로,2,37.74035337,127.195841,Y,N
경기도,남양주시,금강로,2,37.72027962,127.188695,Y,N
경기도,남양주시,금강로,2,37.71444385,127.1823136,Y,N
경기도,남양주시,해밀예당3로,2,37.72367662,127.1900937,Y,N
경기도,남양주시,양진로,2,37.69009433,127.1736837,Y,N
경기도,남양주시,양진로,2,37.69009433,127.1736837,Y,N
경기도,남양주시,양진로,2,37.69009433,127.1736837,Y,N
경기도,남양주시,양진로,2,37.694286,127.1750029,Y,N
경기도,남양주시,진건오남로,2,37.71238531,127.1833066,Y,N
경기도,남양주시,진건오남로,2,37.71238531,127.1833066,Y,N
경기도,남양주시,진건오남로,2,37.71238531,127.1833066,Y,N
경기도,남양주시,진건오남로,2,37.71238531,127.1833066,Y,N
경기도,남양주시,진건오남로,2,37.71238531,127.1833066,Y,N
경기도,남양주시,독정로,2,37.68100502,127.1779083,Y,N
경기도,남양주시,양진로,2,37.68333852,127.1725441,Y,N
경기도,남양주시,양진로,2,37.68333852,127.172532,Y,N
경기도,남양주시,양진로,2,37.68333852,127.1725441,Y,N
경기도,남양주시,양진로,2,37.68333852,127.1725441,Y,N
경기도,남양주시,양진로,2,37.68333852,127.172521,Y,N
경기도,남양주시,진건오남로,2,37.70969336,127.1843186,Y,N
경기도,남양주시,진건오남로,2,37.71127682,127.1836138,Y,N
경기도,남양주시,양지로삭다니1길,2,37.69379342,127.1774196,Y,N
경기도,남양주시,팔야산단로57번길,2,37.7498857,127.2352406,Y,N
경기도,남양주시,경춘북로,2,37.649119,127.1474317,Y,N
경기도,남양주시,경춘북로,2,37.64796736,127.145376,Y,N
경기도,남양주시,도제원로,2,37.648362,127.145347,Y,N
경기도,남양주시,도제원로,2,37.648362,127.145347,Y,N
경기도,남양주시,경춘북로,2,37.646481,127.139176,Y,N
경기도,남양주시,별내2로,2,37.648026,127.135103,Y,N
경기도,남양주시,경춘북로,2,37.645934,127.138224,Y,N
경기도,남양주시,퇴계원로6번길,2,37.648976,127.145077,Y,N
경기도,남양주시,퇴계원로46번길,2,37.650847,127.141695,Y,N
경기도,남양주시,팔야산단로,2,37.75078898,127.2306379,Y,N
경기도,남양주시,팔야산단로,2,37.75078898,127.2306379,Y,N
경기도,남양주시,팔야산단로,2,37.75078898,127.2306379,Y,N
경기도,남양주시,팔야산단로12번길,2,37.75092754,127.2296651,Y,N
경기도,남양주시,팔야산단로12번길,2,37.750967,127.2302338,Y,N
경기도,남양주시,팔야산단로12번길,2,37.7509031,127.2302338,Y,N
경기도,남양주시,팔야산단로32번길,2,37.74953738,127.2321622,Y,N
경기도,남양주시,팔야산단로41번길,2,37.75064159,127.229755,Y,N
경기도,남양주시,팔야산단로41번길,2,37.75064159,127.229755,Y,N
경기도,남양주시,팔야산단로41번길,2,37.75064159,127.229755,Y,N
경기도,남양주시,팔야산단로41번길,2,37.750613,127.229755,Y,N
경기도,남양주시,팔야산단로,2,37.75087504,127.2310969,Y,N
경기도,남양주시,팔야산단로,2,37.75087504,127.2310969,Y,N
경기도,남양주시,팔야산단로,2,37.75087504,127.2310969,Y,N
경기도,남양주시,팔야산단로,2,37.75087504,127.2310969,Y,N
경기도,남양주시,팔야산단로,2,37.75087504,127.2310969,Y,N
경기도,남양주시,팔야산단로,2,37.75087504,127.2310969,Y,N
경기도,남양주시,팔야산단로,2,37.75087504,127.2310969,Y,N
경기도,남양주시,팔야산단로,2,37.7498352,127.232337,Y,N
경기도,남양주시,팔야산단로,2,37.7498352,127.232337,Y,N
경기도,남양주시,팔야산단로,2,37.7498352,127.232337,Y,N
경기도,남양주시,팔야산단로,2,37.7498352,127.232337,Y,N
경기도,남양주시,팔야산단로,2,37.7498352,127.232337,Y,N
경기도,남양주시,팔야산단로,2,37.7498352,127.232337,Y,N
경기도,남양주시,팔야산단로,2,37.75078898,127.2306379,Y,N
경기도,남양주시,팔야산단로,2,37.75078898,127.2306379,Y,N
경기도,남양주시,팔야산단로,2,37.75078898,127.2306379,Y,N
경기도,남양주시,팔야산단로,2,37.75078898,127.2306379,Y,N
경기도,남양주시,팔야산단로,2,37.75078898,127.2306379,Y,N
경기도,남양주시,팔야로,2,37.75088759,127.2291435,Y,N
경기도,남양주시,팔야로,2,37.75088759,127.2291435,Y,N
경기도,남양주시,팔야로,2,37.75088759,127.2291435,Y,N
경기도,남양주시,팔야산단로12번길,2,37.75023293,127.227782,Y,N
경기도,남양주시,팔야산단로11번길,2,37.75104561,127.232521,Y,N
경기도,남양주시,팔야산단로11번길,2,37.75085282,127.2325745,Y,N
경기도,남양주시,팔야산단로11번길,2,37.750864,127.232551,Y,N
경기도,남양주시,팔야산단로11번길,2,37.750882,127.2325745,Y,N
경기도,남양주시,팔야산단로11번길,2,37.75085282,127.2325745,Y,N
경기도,남양주시,팔야산단로,2,37.75087504,127.2310969,Y,N
경기도,남양주시,진벌로,2,37.74618019,127.2076222,Y,N
경기도,남양주시,진벌로,2,37.74618019,127.2076222,Y,N
경기도,남양주시,팔야로,2,37.74567291,127.2094713,Y,N
경기도,남양주시,팔야로,2,37.74567291,127.2094713,Y,N
경기도,남양주시,팔야로,2,37.74567291,127.2094713,Y,N
경기도,남양주시,팔야로,2,37.74567291,127.2094713,Y,N
경기도,남양주시,광릉내로82번길,2,37.74491126,127.2036453,Y,N
경기도,남양주시,광릉내로82번길,2,37.74491126,127.2036453,Y,N
경기도,남양주시,팔야로,2,37.75088759,127.2291435,Y,N
경기도,남양주시,금강로,2,37.74883727,127.2084443,Y,N
경기도,남양주시,금강로,2,37.74803139,127.2074727,Y,N
경기도,남양주시,금강로,2,37.75759526,127.220607,Y,N
경기도,남양주시,금강로,2,37.75368837,127.2160565,Y,N
경기도,남양주시,금강로,2,37.75368837,127.2160565,Y,N
경기도,남양주시,금강로,2,37.75368837,127.2160565,Y,N
경기도,남양주시,진벌로,2,37.74413673,127.214839,Y,N
경기도,남양주시,진벌로,2,37.74413673,127.214839,Y,N
경기도,남양주시,진벌로,2,37.74413673,127.214839,Y,N
경기도,남양주시,팔야로,2,37.75239528,127.2303374,Y,N
경기도,남양주시,팔야로,2,37.75239528,127.2303374,Y,N
경기도,남양주시,팔야로,2,37.75239528,127.2303374,Y,N
경기도,남양주시,팔야로,2,37.75239528,127.2303374,Y,N
경기도,남양주시,팔야로,2,37.75239528,127.2303374,Y,N
경기도,남양주시,팔야로,2,37.752113,127.230201,Y,N
경기도,남양주시,봉현로13번길,2,37.71551129,127.1804069,Y,N
경기도,남양주시,장현로88번길,2,37.71551129,127.1804069,Y,N
경기도,남양주시,금강로,2,37.71358783,127.1805707,Y,N
경기도,남양주시,금강로,2,37.71358783,127.1805707,Y,N
경기도,남양주시,금강로,2,37.72976114,127.1929788,Y,N
경기도,남양주시,금강로,2,37.72976114,127.1929788,Y,N
경기도,남양주시,진벌로,2,37.74453134,127.213811,Y,N
경기도,남양주시,진벌로,2,37.74453134,127.213811,Y,N
경기도,남양주시,진벌로,2,37.74453134,127.213811,Y,N
경기도,남양주시,수석호평로,2,37.58740249,127.2154393,Y,N
경기도,남양주시,수석호평로,2,37.64860005,127.243978,Y,N
경기도,남양주시,수석호평로,2,37.64860005,127.243926,Y,N
경기도,남양주시,의안로260번길,2,37.64860005,127.243926,Y,N
경기도,남양주시,의안로240번길,2,37.64989794,127.243673,Y,N
경기도,남양주시,경춘로1286번길,2,37.64848505,127.2369148,Y,N
경기도,남양주시,경춘로1286번길,2,37.64848505,127.2369148,Y,N
경기도,남양주시,경춘로1286번길,2,37.64848505,127.2369148,Y,N
경기도,남양주시,수석호평로,2,37.58740249,127.2154393,Y,N
경기도,남양주시,경춘로,2,37.60793099,127.1619037,Y,N
경기도,남양주시,수석호평로,2,37.64276035,127.2362589,Y,N
경기도,남양주시,수석호평로,2,37.64276035,127.2362589,Y,N
경기도,남양주시,수석호평로,2,37.64276035,127.2362589,Y,N
경기도,남양주시,수석호평로,2,37.64276035,127.2362589,Y,N
경기도,남양주시,수석호평로,2,37.64276035,127.2362589,Y,N
경기도,남양주시,수석호평로,2,37.64276035,127.2362589,Y,N
경기도,남양주시,평내로,2,37.64335076,127.236442,Y,N
경기도,남양주시,평내로,2,37.64335076,127.236442,Y,N
경기도,남양주시,평내로,2,37.64335076,127.236442,Y,N
경기도,남양주시,경춘로,2,37.65212221,127.240256,Y,N
경기도,남양주시,늘을1로,2,37.65212221,127.240268,Y,N
경기도,남양주시,경춘로,2,37.65272453,127.2429673,Y,N
경기도,남양주시,경춘로,2,37.65272453,127.2429673,Y,N
경기도,남양주시,경춘로,2,37.60725939,127.1595942,Y,N
경기도,남양주시,용암천자전거2길,2,37.642266,127.129901,Y,N
경기도,남양주시,퇴계원로,2,37.662827,127.148897,Y,N
경기도,남양주시,늘을1로16번길,2,37.65384733,127.2426315,Y,N
경기도,남양주시,늘을1로16번길,2,37.65384733,127.2426315,Y,N
경기도,남양주시,늘을1로16번길,2,37.65384733,127.2426315,Y,N
경기도,남양주시,늘을1로16번길,2,37.65384733,127.2426315,Y,N
경기도,남양주시,늘을1로16번길,2,37.653813,127.2426315,Y,N
경기도,남양주시,늘을1로16번길,2,37.653817,127.2426315,Y,N
경기도,남양주시,늘을1로16번길,2,37.653817,127.2426315,Y,N
경기도,남양주시,늘을1로16번길,2,37.653812,127.2426315,Y,N
경기도,남양주시,늘을1로16번길,2,37.653841,127.2426315,Y,N
경기도,남양주시,늘을2로14번길,2,37.653843,127.2426315,Y,N
경기도,남양주시,늘을2로14번길,2,37.653817,127.2426315,Y,N
경기도,남양주시,늘을1로16번안길,2,37.6562459,127.2481359,Y,N
경기도,남양주시,늘을1로16번안길,2,37.6562459,127.2481359,Y,N
경기도,남양주시,늘을1로16번안길,2,37.6562459,127.2481359,Y,N
경기도,남양주시,늘을1로16번안길,2,37.6562459,127.2481359,Y,N
경기도,남양주시,늘을1로16번안길,2,37.6562459,127.2481359,Y,N
경기도,남양주시,늘을1로16번안길,2,37.6562459,127.2481359,Y,N
경기도,남양주시,늘을1로16번안길,2,37.6562459,127.2481359,Y,N
경기도,남양주시,늘을1로16번안길,2,37.6562459,127.2481359,Y,N
경기도,남양주시,호평로45번길,2,37.65935367,127.2470234,Y,N
경기도,남양주시,늘을1로,2,37.66114561,127.2509938,Y,N
경기도,남양주시,늘을1로,2,37.66114561,127.2509938,Y,N
경기도,남양주시,늘을1로,2,37.65517808,127.239864,Y,N
경기도,남양주시,늘을2로,2,37.65517808,127.2398353,Y,N
경기도,남양주시,늘을3로,2,37.65941921,127.2437271,Y,N
경기도,남양주시,늘을2로,2,37.65998131,127.243532,Y,N
경기도,남양주시,늘을1로,2,37.66067331,127.2396141,Y,N
경기도,남양주시,늘을1로,2,37.66067331,127.2396141,Y,N
경기도,남양주시,늘을1로,2,37.66067331,127.2396141,Y,N
경기도,남양주시,늘을1로,2,37.66067331,127.2396141,Y,N
경기도,남양주시,늘을1로,2,37.66067331,127.2396141,Y,N
경기도,남양주시,늘을1로,2,37.66067331,127.2396141,Y,N
경기도,남양주시,늘을1로,2,37.66067331,127.2396141,Y,N
경기도,남양주시,늘을1로,2,37.66067331,127.2396141,Y,N
경기도,남양주시,늘을1로,2,37.66067331,127.2396141,Y,N
경기도,남양주시,늘을1로,2,37.66067331,127.2396141,Y,N
경기도,남양주시,늘을1로,2,37.66067331,127.2396141,Y,N
경기도,남양주시,늘을1로73번길,2,37.66067331,127.2396141,Y,N
경기도,남양주시,늘을1로73번길,2,37.66067331,127.2396141,Y,N
경기도,남양주시,늘을1로73번길,2,37.66067331,127.2396141,Y,N
경기도,남양주시,천마산로,2,37.66962048,127.250541,Y,N
경기도,남양주시,호평로67번길,2,37.657924,127.245929,Y,N
경기도,남양주시,경춘로,2,37.60717724,127.1594392,Y,N
경기도,남양주시,늘을1로,2,37.6545084,127.2573962,Y,N
경기도,남양주시,천마산로16번길,2,37.66700573,127.2480615,Y,N
경기도,남양주시,늘을1로,2,37.65339899,127.2400091,Y,N
경기도,남양주시,의안로122번길,2,37.64067095,127.2361339,Y,N
경기도,남양주시,의안로122번길,2,37.64067095,127.2361339,Y,N
경기도,남양주시,의안로122번길,2,37.64245126,127.2382268,Y,N
경기도,남양주시,의안로122번안길,2,37.63938509,127.2345905,Y,N
경기도,남양주시,의안로122번안길,2,37.63938509,127.2345905,Y,N
경기도,남양주시,의안로122번안길,2,37.63938509,127.2345905,Y,N
경기도,남양주시,수석호평로,2,37.58523059,127.2142351,Y,N
경기도,남양주시,수석호평로,2,37.58523059,127.2142351,Y,N
경기도,남양주시,수석호평로,2,37.64245126,127.2382268,Y,N
경기도,남양주시,수석호평로,2,37.64245126,127.2382268,Y,N
경기도,남양주시,수석호평로,2,37.64245126,127.2382268,Y,N
경기도,남양주시,수석호평로,2,37.64245126,127.2382268,Y,N
경기도,남양주시,수석호평로,2,37.58946183,127.2130374,Y,N
경기도,남양주시,수석호평로,2,37.64245126,127.2382268,Y,N
경기도,남양주시,수석호평로,2,37.64245126,127.2382268,Y,N
경기도,남양주시,수석호평로,2,37.64245126,127.2382268,Y,N
경기도,남양주시,수석호평로,2,37.64245126,127.2382268,Y,N
경기도,남양주시,수석호평로,2,37.64245126,127.2382268,Y,N
경기도,남양주시,수석호평로,2,37.64245126,127.2382268,Y,N
경기도,남양주시,수석호평로,2,37.64245126,127.2382268,Y,N
경기도,남양주시,수석호평로,2,37.64245126,127.2382268,Y,N
경기도,남양주시,수석호평로,2,37.64245126,127.2382268,Y,N
경기도,남양주시,수석호평로,2,37.64245126,127.2382268,Y,N
경기도,남양주시,수석호평로,2,37.64245126,127.2382268,Y,N
경기도,남양주시,수석호평로,2,37.64245126,127.2382268,Y,N
경기도,남양주시,수석호평로,2,37.64245126,127.2382268,Y,N
경기도,남양주시,수석호평로,2,37.64245126,127.2382268,Y,N
경기도,남양주시,수석호평로,2,37.64245126,127.2382268,Y,N
경기도,남양주시,경춘로,2,37.65224335,127.2994971,Y,N
경기도,남양주시,녹촌로,2,37.64380424,127.293893,Y,N
경기도,남양주시,녹촌로,2,37.64380424,127.293859,Y,N
경기도,남양주시,경춘로,2,37.653563,127.2950588,Y,N
경기도,남양주시,경춘로,2,37.60731125,127.1596881,Y,N
경기도,남양주시,경춘로,2,37.60717724,127.1594392,Y,N
경기도,남양주시,경춘보학2길,2,37.65080554,127.2928797,Y,N
경기도,남양주시,경춘보학2길,2,37.65080554,127.2928797,Y,N
경기도,남양주시,북한강로,2,37.613948,127.340642,Y,N
경기도,남양주시,폭포로,2,37.63277057,127.3509559,Y,N
경기도,남양주시,북한강로,2,37.61540301,127.3425236,Y,N
경기도,남양주시,경춘로,2,37.65224335,127.2994971,Y,N
경기도,남양주시,북한강로1570번길,2,37.649372,127.366714,Y,N
경기도,남양주시,북한강로,2,37.649994,127.367162,Y,N
경기도,남양주시,북한강로,2,37.6452436,127.3621708,Y,N
경기도,남양주시,북한강로,2,37.63188138,127.3482669,Y,N
경기도,남양주시,북한강로,2,37.630232,127.3499192,Y,N
경기도,남양주시,북한강로,2,37.630232,127.3499192,Y,N
경기도,남양주시,북한강로,2,37.62900672,127.349967,Y,N
경기도,남양주시,경춘로,2,37.670126,127.373982,Y,N
경기도,남양주시,경춘로,2,37.673428,127.374233,Y,N
경기도,남양주시,북한강로,2,37.64741794,127.3653039,Y,N
경기도,남양주시,북한강로,2,37.64741794,127.3653039,Y,N
경기도,남양주시,북한강로,2,37.64741794,127.3653039,Y,N
경기도,남양주시,북한강로,2,37.64741794,127.3653039,Y,N
경기도,남양주시,비룡로,2,37.68797101,127.3141876,Y,N
경기도,남양주시,늘을1로73번길,2,37.66087288,127.2395233,Y,N
경기도,남양주시,늘을1로,2,37.65912113,127.255377,Y,N
경기도,남양주시,비룡로,2,37.68661568,127.309788,Y,N
경기도,남양주시,비룡로,2,37.68661568,127.3097856,Y,N
경기도,남양주시,비룡로,2,37.68597598,127.3090763,Y,N
경기도,남양주시,비룡로,2,37.68067246,127.3032606,Y,N
경기도,남양주시,호평로45번길,2,37.657831,127.2457295,Y,N
경기도,남양주시,호평로45번길,2,37.657831,127.2457295,Y,N
경기도,남양주시,호평로45번길,2,37.657831,127.2457295,Y,N
경기도,남양주시,호평로45번길,2,37.658581,127.2463258,Y,N
경기도,남양주시,호평로45번길,2,37.658581,127.2463258,Y,N
경기도,남양주시,호평로45번길,2,37.658581,127.2463258,Y,N
경기도,남양주시,백봉로,2,37.649843,127.256072,Y,N
경기도,남양주시,백봉로,2,37.649634,127.255982,Y,N
경기도,남양주시,백봉로,2,37.649502,127.256196,Y,N
경기도,남양주시,백봉로,2,37.649691,127.256464,Y,N
경기도,남양주시,늘을3로,2,37.6586481,127.2537321,Y,N
경기도,남양주시,늘을3로,2,37.6586481,127.2537321,Y,N
경기도,남양주시,늘을3로,2,37.6586481,127.2537321,Y,N
경기도,남양주시,호평로45번길,2,37.65677788,127.2451061,Y,N
경기도,남양주시,호평로45번길,2,37.65677788,127.2451061,Y,N
경기도,남양주시,호평로45번길,2,37.65677788,127.2451061,Y,N
경기도,남양주시,늘을3로,2,37.658263,127.249013,Y,N
경기도,남양주시,늘을3로,2,37.657779,127.248752,Y,N
경기도,남양주시,늘을3로,2,37.657742,127.248734,Y,N
경기도,남양주시,호평로68번길,2,37.65498075,127.2482108,Y,N
경기도,남양주시,호평로68번길,2,37.65498075,127.2482108,Y,N
경기도,남양주시,호평로68번길,2,37.654968,127.248241,Y,N
경기도,남양주시,호평로46번안길,2,37.654812,127.244913,Y,N
경기도,남양주시,늘을1로,2,37.65801679,127.2553865,Y,N
경기도,남양주시,늘을1로,2,37.65801679,127.255371,Y,N
경기도,남양주시,늘을1로,2,37.66124597,127.2477192,Y,N
경기도,남양주시,늘을1로,2,37.66124597,127.2477192,Y,N
경기도,남양주시,호평로46번길,2,37.654812,127.244913,Y,N
경기도,남양주시,늘을2로14번길,2,37.653805,127.2482176,Y,N
경기도,남양주시,늘을2로14번길,2,37.653803,127.2482176,Y,N
경기도,남양주시,늘을2로14번길,2,37.65388458,127.2482176,Y,N
경기도,남양주시,호평로60번길,2,37.653924,127.248694,Y,N
경기도,남양주시,마석중앙로37번길,2,37.65695545,127.3021078,Y,N
경기도,남양주시,비룡로,2,37.65695545,127.3021078,Y,N
경기도,남양주시,마석로중앙로37번길,2,37.654984,127.303478,Y,N
경기도,남양주시,마석중앙로37번길,2,37.6549394,127.303469,Y,N
경기도,남양주시,비룡로116번길,2,37.66316447,127.3040359,Y,N
경기도,남양주시,비룡로116번길,2,37.66316447,127.3040359,Y,N
경기도,남양주시,비룡로116번길,2,37.66316447,127.3040359,Y,N
경기도,남양주시,비룡로116번길,2,37.66316447,127.3040359,Y,N
경기도,남양주시,맷돌로,2,37.65855986,127.2989888,Y,N
경기도,남양주시,맷돌로,2,37.65855986,127.2989888,Y,N
경기도,남양주시,마석로,2,37.65952353,127.3040876,Y,N
경기도,남양주시,마석로,2,37.65952353,127.3040876,Y,N
경기도,남양주시,마석로,2,37.65952353,127.3040876,Y,N
경기도,남양주시,마석로,2,37.65848915,127.3052487,Y,N
경기도,남양주시,마석로,2,37.658487,127.305215,Y,N
경기도,남양주시,마석로,2,37.65848915,127.3052487,Y,N
경기도,남양주시,마석로,2,37.65848915,127.3052487,Y,N
경기도,남양주시,마석로,2,37.65848915,127.3052487,Y,N
경기도,남양주시,마석로,2,37.65848915,127.3052487,Y,N
경기도,남양주시,마석로,2,37.65848915,127.3052487,Y,N
경기도,남양주시,맷돌로,2,37.65789192,127.3051089,Y,N
경기도,남양주시,마석로61번길,2,37.65693793,127.3051712,Y,N
경기도,남양주시,맷돌로,2,37.65768278,127.3025453,Y,N
경기도,남양주시,맷돌로,2,37.65768278,127.3025453,Y,N
경기도,남양주시,마석중앙로,2,37.652825,127.3033244,Y,N
경기도,남양주시,마석중앙로37번길,2,37.652833,127.303955,Y,N
경기도,남양주시,마석로45번길,2,37.654916,127.3036989,Y,N
경기도,남양주시,마석중앙로,2,37.65289233,127.302264,Y,N
경기도,남양주시,마석로,2,37.65952353,127.3040876,Y,N
경기도,남양주시,경춘로,2,37.65100659,127.3076522,Y,N
경기도,남양주시,경춘로,2,37.60528845,127.1571971,Y,N
경기도,남양주시,경춘로,2,37.65100659,127.3076522,Y,N
경기도,남양주시,경춘로,2,37.65100659,127.3076522,Y,N
경기도,남양주시,마석로26번길,2,37.6530375,127.306678,Y,N
경기도,남양주시,마석로,2,37.653544,127.3065947,Y,N
경기도,남양주시,마석로,2,37.653544,127.3065947,Y,N
경기도,남양주시,마석로,2,37.65470996,127.306133,Y,N
경기도,남양주시,마석로,2,37.65470996,127.306107,Y,N
경기도,남양주시,마석로,2,37.65616291,127.3060486,Y,N
경기도,남양주시,소래비로,2,37.65391846,127.3174249,Y,N
경기도,남양주시,마석로,2,37.654088,127.306386,Y,N
경기도,남양주시,경춘로,2,37.65077164,127.3096111,Y,N
경기도,남양주시,경춘로,2,37.65111998,127.3095879,Y,N
경기도,남양주시,폭포로,2,37.650816,127.3074915,Y,N
경기도,남양주시,경춘로2290번길,2,37.65516879,127.3422971,Y,N
경기도,남양주시,경춘로2290번길,2,37.65516879,127.3422971,Y,N
경기도,남양주시,경춘로2290번길,2,37.65516879,127.3422971,Y,N
경기도,남양주시,경춘로2290번길,2,37.65516879,127.3422971,Y,N
경기도,남양주시,경춘로1876길,2,37.65260024,127.2969529,Y,N
경기도,남양주시,녹촌로,2,37.64449526,127.2972392,Y,N
경기도,남양주시,녹촌로,2,37.64449526,127.2972392,Y,N
경기도,남양주시,녹촌로,2,37.64449526,127.2972392,Y,N
경기도,남양주시,녹촌로,2,37.64449526,127.2972392,Y,N
경기도,남양주시,경춘보학2길,2,37.65021547,127.2951295,Y,N
경기도,남양주시,경춘보학2길,2,37.65021547,127.2951295,Y,N
경기도,남양주시,경춘보학2길,2,37.65021547,127.2951295,Y,N
경기도,남양주시,경춘보학2길,2,37.65021547,127.2951295,Y,N
경기도,남양주시,경춘보학2길,2,37.65021547,127.2951295,Y,N
경기도,남양주시,경춘보학2길,2,37.65021547,127.2951295,Y,N
경기도,남양주시,경춘보학2길,2,37.65021547,127.2951295,Y,N
경기도,남양주시,경춘보학2길,2,37.65021547,127.2951295,Y,N
경기도,남양주시,경춘보학2길,2,37.65021547,127.2951295,Y,N
경기도,남양주시,경춘보학2길,2,37.65021547,127.2951295,Y,N
경기도,남양주시,경춘보학2길,2,37.651466,127.291492,Y,N
경기도,남양주시,경춘보학2길,2,37.651466,127.291492,Y,N
경기도,남양주시,경춘보학2길,2,37.651466,127.291492,Y,N
경기도,남양주시,경춘보학2길,2,37.651466,127.291492,Y,N
경기도,남양주시,경춘보학2길,2,37.651466,127.291492,Y,N
경기도,남양주시,경춘보학2길,2,37.651466,127.291492,Y,N
경기도,남양주시,경춘로1886번길,2,37.651925,127.2971243,Y,N
경기도,남양주시,경춘로1886번길,2,37.651925,127.2971243,Y,N
경기도,남양주시,경춘로1886번길,2,37.651925,127.2971243,Y,N
경기도,남양주시,녹촌로,2,37.64465674,127.298694,Y,N
경기도,남양주시,경춘보학2길,2,37.651776,127.2921129,Y,N
경기도,남양주시,경춘보학2길,2,37.651776,127.2921129,Y,N
경기도,남양주시,경춘보학2길,2,37.651776,127.2921129,Y,N
경기도,남양주시,경춘보학2길,2,37.651776,127.2921129,Y,N
경기도,남양주시,경춘보학2길,2,37.651776,127.2921129,Y,N
경기도,남양주시,경춘보학2길,2,37.651776,127.2921129,Y,N
경기도,남양주시,경춘보학2길,2,37.651776,127.2921129,Y,N
경기도,남양주시,경춘보학2길,2,37.651776,127.2921129,Y,N
경기도,남양주시,경춘로2290번,2,37.65286755,127.3395779,Y,N
경기도,남양주시,경춘보학2길,2,37.65080554,127.2928797,Y,N
경기도,남양주시,경춘보학2길,2,37.65080554,127.2928797,Y,N
경기도,남양주시,경춘보학2길,2,37.65080554,127.2928797,Y,N
경기도,남양주시,경춘보학2길,2,37.65080554,127.2928797,Y,N
경기도,남양주시,경춘보학2길,2,37.65080554,127.2928797,Y,N
경기도,남양주시,경춘보학2길,2,37.65080554,127.2928797,Y,N
경기도,남양주시,경춘로1876길,2,37.651466,127.291492,Y,N
경기도,남양주시,경춘로1876길,2,37.651466,127.291492,Y,N
경기도,남양주시,경춘로1876길,2,37.651466,127.291492,Y,N
경기도,남양주시,경춘로1876번길,2,37.648848,127.296522,Y,N
경기도,남양주시,경춘로1876번길,2,37.648848,127.296522,Y,N
경기도,남양주시,경춘로1876번길,2,37.648848,127.296522,Y,N
경기도,남양주시,경춘보학1길,2,37.650689,127.2973286,Y,N
경기도,남양주시,경춘보학1길,2,37.650689,127.2973286,Y,N
경기도,남양주시,경춘보학1길,2,37.650689,127.2973286,Y,N
경기도,남양주시,경춘로2290번,2,37.65286755,127.3395779,Y,N
경기도,남양주시,경춘로,2,37.60725939,127.1595942,Y,N
경기도,남양주시,경춘로,2,37.656699,127.2826848,Y,N
경기도,남양주시,경춘로2248번길,2,37.6512268,127.3368764,Y,N
경기도,남양주시,경춘로2248번길,2,37.6512268,127.3368764,Y,N
경기도,남양주시,경춘로2248번길,2,37.6512268,127.3368764,Y,N
경기도,남양주시,경춘로2290번,2,37.65226655,127.337075,Y,N
경기도,남양주시,경춘로2290번,2,37.65226655,127.337075,Y,N
경기도,남양주시,경춘로2290번,2,37.65226655,127.337075,Y,N
경기도,남양주시,경춘로2290번,2,37.65226655,127.337075,Y,N
