시도명,시군구명,도로노선명,신호등구분,위도,경도,보행자작동신호기유무,시각장애인용음향신호기유무
경기도,의정부시,동일로,2,37.7361089,127.0577988,N,Y
경기도,의정부시,동일로,2,37.7364603,127.0577338,N,Y
경기도,의정부시,시민로,2,37.7364603,127.0577338,N,Y
경기도,의정부시,문충로,2,37.7337911,127.1088072,N,Y
경기도,의정부시,문충로,2,37.7339848,127.1088727,N,Y
경기도,의정부시,문충로,2,37.7339103,127.1089888,N,Y
경기도,의정부시,신평화로,2,37.7302352,127.0862191,N,Y
경기도,의정부시,문충로,2,37.7341358,127.1087084,N,Y
경기도,의정부시,동일로,2,37.7363542,127.0581166,N,Y
경기도,의정부시,동일로,2,37.7360118,127.0581844,N,Y
경기도,의정부시,시민로,2,37.7360118,127.0581844,N,Y
경기도,의정부시,시민로,2,37.736208,127.0577109,N,Y
경기도,의정부시,문충로,2,37.7297069,127.1044423,N,Y
경기도,의정부시,시민로,2,37.7373946,127.0539793,N,Y
경기도,의정부시,시민로,2,37.7375635,127.053971,N,Y
경기도,의정부시,천보로,2,37.7455151,127.0928432,N,Y
경기도,의정부시,문충로,2,37.7295474,127.1039855,N,Y
경기도,의정부시,천보로,2,37.7454181,127.093087,N,Y
경기도,의정부시,용민로,2,37.7458167,127.0930762,N,Y
경기도,의정부시,용민로,2,37.7455128,127.0928772,N,Y
경기도,의정부시,시민로,2,37.7304067,127.0857741,N,Y
경기도,의정부시,문화로,2,37.7290941,127.1046372,N,Y
경기도,의정부시,천보로,2,37.7456814,127.0932916,N,Y
경기도,의정부시,천보로,2,37.7457785,127.0930449,N,Y
경기도,의정부시,용민로,2,37.7453798,127.0930756,N,Y
경기도,의정부시,용민로,2,37.745695,127.0932604,N,Y
경기도,의정부시,충의로,2,37.7341821,127.0883083,N,Y
경기도,의정부시,오목로,2,37.7342269,127.088643,N,Y
경기도,의정부시,충의로,2,37.7342269,127.088643,N,Y
경기도,의정부시,용민로,2,37.7378499,127.0872462,N,Y
경기도,의정부시,충의로,2,37.7378702,127.0871838,N,Y
경기도,의정부시,충의로,2,37.7375931,127.0873083,N,Y
경기도,의정부시,송산로,2,37.7244138,127.0964097,N,Y
경기도,의정부시,충의로,2,37.7378998,127.0867754,N,Y
경기도,의정부시,송현로,2,37.7440429,127.0917294,N,Y
경기도,의정부시,문충로,2,37.7246231,127.0966425,N,Y
경기도,의정부시,충의로,2,37.7375483,127.0869253,N,Y
경기도,의정부시,용민로,2,37.7375574,127.0868544,N,Y
경기도,의정부시,용민로,2,37.743903,127.0920044,N,Y
경기도,의정부시,문충로,2,37.7247493,127.0964754,N,Y
경기도,의정부시,용민로,2,37.7441439,127.0921238,N,Y
경기도,의정부시,송산로,2,37.7245825,127.096685,N,Y
경기도,의정부시,용민로,2,37.744232,127.0919112,N,Y
경기도,의정부시,송현로,2,37.7439795,127.0921151,N,Y
경기도,의정부시,용민로,2,37.7376854,127.0873367,N,Y
경기도,의정부시,용민로,2,37.7439865,127.0918031,N,Y
경기도,의정부시,용민로,2,37.7376993,127.0868319,N,Y
경기도,의정부시,송현로,2,37.7441532,127.0918203,N,Y
경기도,의정부시,송현로,2,37.7440808,127.0922003,N,Y
경기도,의정부시,송현로,2,37.7435564,127.0945029,N,Y
경기도,의정부시,송현로,2,37.7436555,127.0946108,N,Y
경기도,의정부시,천보로51길,2,37.7436328,127.0947923,N,Y
경기도,의정부시,송현로,2,37.7434977,127.0947751,N,Y
경기도,의정부시,용현로159번길,2,37.7434594,127.0947155,N,Y
경기도,의정부시,송현로,2,37.7435562,127.0947866,N,Y
경기도,의정부시,용현로159번길,2,37.7435271,127.094605,N,Y
경기도,의정부시,천보로51번길,2,37.7437117,127.094679,N,Y
경기도,의정부시,천보로51번길,2,37.7442541,127.0952385,N,Y
경기도,의정부시,천보로,2,37.744479,127.0956614,N,Y
경기도,의정부시,천보로,2,37.744788,127.0950775,N,Y
경기도,의정부시,천보로52번길,2,37.7445557,127.095531,N,Y
경기도,의정부시,천보로,2,37.7445653,127.0947964,N,Y
경기도,의정부시,천보로,2,37.7442878,127.0953236,N,Y
경기도,의정부시,천보로51번길,2,37.7443713,127.0951734,N,Y
경기도,의정부시,산단로76번길,2,37.7434558,127.0846262,N,Y
경기도,의정부시,천보로52번길,2,37.7446977,127.0954177,N,Y
경기도,의정부시,오목로225번길,2,37.7449633,127.095645,N,Y
경기도,의정부시,천보로52번길,2,37.7449633,127.095645,N,Y
경기도,의정부시,오목로225번길,2,37.7449901,127.0959854,N,Y
경기도,의정부시,오목로225번길,2,37.745157,127.0956537,N,Y
경기도,의정부시,오목로225번길,2,37.7448459,127.095903,N,Y
경기도,의정부시,천보로52번길,2,37.7448459,127.095903,N,Y
경기도,의정부시,민락로,2,37.7490078,127.1094847,N,Y
경기도,의정부시,민락로,2,37.7486028,127.1090359,N,Y
경기도,의정부시,민락로298번길,2,37.7488633,127.109893,N,Y
경기도,의정부시,장금로,2,37.7419506,127.0598739,N,Y
경기도,의정부시,장금로,2,37.7421487,127.0601463,N,Y
경기도,의정부시,용민로,2,37.7349958,127.081389,N,Y
경기도,의정부시,용민로,2,37.7350589,127.0812416,N,Y
경기도,의정부시,추동로24번길,2,37.7421534,127.0597095,N,Y
경기도,의정부시,용민로21번길,2,37.7351467,127.0814005,N,Y
경기도,의정부시,용민로21번길,2,37.7350949,127.0812842,N,Y
경기도,의정부시,추동로24번길,2,37.7422727,127.0599422,N,Y
경기도,의정부시,민락로,2,37.7485214,127.1093649,N,Y
경기도,의정부시,장금로,2,37.7420881,127.059735,Y,Y
경기도,의정부시,장금로,2,37.7423087,127.0600273,N,Y
경기도,의정부시,용민로21번길,2,37.7350295,127.0815053,N,Y
경기도,의정부시,용민로26번길,2,37.7350295,127.0815053,N,Y
경기도,의정부시,민락로,2,37.7489332,127.1098137,N,Y
경기도,의정부시,용민로,2,37.7351938,127.0815707,N,Y
경기도,의정부시,용민로,2,37.7351779,127.0817749,N,Y
경기도,의정부시,민락로298번길,2,37.748582,127.109589,N,Y
경기도,의정부시,민락로297번길,2,37.7486345,127.108914,N,Y
경기도,의정부시,민락로297번길,2,37.7489067,127.1092434,N,Y
경기도,의정부시,민락로,2,37.7465211,127.1070586,N,Y
경기도,의정부시,민락로,2,37.7466903,127.1068404,N,Y
경기도,의정부시,민락로,2,37.7453965,127.1053239,N,Y
경기도,의정부시,민락로,2,37.7452188,127.1050598,N,Y
경기도,의정부시,용민로19번길,2,37.735994,127.0807888,N,Y
경기도,의정부시,용민로19번길,2,37.735994,127.0807888,N,Y
경기도,의정부시,용민로19번길,2,37.7358476,127.0807802,N,Y
경기도,의정부시,용민로19번길,2,37.7358476,127.0807802,N,Y
경기도,의정부시,용민로19번길,2,37.7358836,127.0808795,N,Y
경기도,의정부시,용민로19번길,2,37.7359625,127.0807151,N,Y
경기도,의정부시,용민로19번길,2,37.7360143,127.0807151,N,Y
경기도,의정부시,용민로19번길,2,37.7359421,127.0808512,N,Y
경기도,의정부시,민락로,2,37.7449844,127.1051985,N,Y
경기도,의정부시,추동로23번길,2,37.7440599,127.0578418,Y,Y
경기도,의정부시,민락로,2,37.7451914,127.1055023,N,Y
경기도,의정부시,용민로19번길,2,37.7362412,127.0815946,N,Y
경기도,의정부시,용민로,2,37.7362976,127.0815294,N,Y
경기도,의정부시,용민로19번길,2,37.7362839,127.0817194,N,Y
경기도,의정부시,용민로19번길,2,37.7363785,127.0817564,N,Y
경기도,의정부시,추동로23번길,2,37.7442062,127.0579781,Y,Y
경기도,의정부시,용민로19번길,2,37.7363178,127.0815635,N,Y
경기도,의정부시,용민로19번길,2,37.7364416,127.0816572,N,Y
경기도,의정부시,민락로,2,37.7438405,127.1023206,N,Y
경기도,의정부시,용현로,2,37.7415584,127.0888332,N,Y
경기도,의정부시,민락로,2,37.7439125,127.102403,N,Y
경기도,의정부시,용민로19번길,2,37.7370365,127.0813827,N,Y
경기도,의정부시,용현로,2,37.7413895,127.0888869,N,Y
경기도,의정부시,용민로19번길,2,37.7370499,127.0814849,N,Y
경기도,의정부시,용민로19번길,2,37.7370408,127.0815529,N,Y
경기도,의정부시,용민로19번길,2,37.736926,127.0815216,N,Y
경기도,의정부시,민락로,2,37.7438742,127.1024086,N,Y
경기도,의정부시,민락로,2,37.7440771,127.1021763,N,Y
경기도,의정부시,금신로,2,37.7481919,127.0579684,N,Y
경기도,의정부시,호국로,2,37.7482155,127.0580309,N,Y
경기도,의정부시,호국로,2,37.7479575,127.0582377,N,Y
경기도,의정부시,금신로,2,37.7479575,127.0582377,N,Y
경기도,의정부시,호국로,2,37.747738,127.0580206,N,Y
경기도,의정부시,금신로,2,37.7477515,127.0580574,N,Y
경기도,의정부시,금신로,2,37.7479871,127.0576506,N,Y
경기도,의정부시,호국로,2,37.7480445,127.0576478,N,Y
경기도,의정부시,천보로,2,37.7418266,127.0999608,N,Y
경기도,의정부시,천보로,2,37.7420561,127.1002363,N,Y
경기도,의정부시,민락로,2,37.7415334,127.1003944,N,Y
경기도,의정부시,민락로,2,37.7420379,127.1004263,N,Y
경기도,의정부시,민락로,2,37.741707,127.100162,N,Y
경기도,의정부시,금신로,2,37.7443876,127.0643944,N,Y
경기도,의정부시,천보로,2,37.7432044,127.0980793,N,Y
경기도,의정부시,오목로,2,37.7430629,127.0975543,N,Y
경기도,의정부시,오목로,2,37.7431508,127.0974665,N,Y
경기도,의정부시,금신로,2,37.744185,127.0642467,N,Y
경기도,의정부시,오목로,2,37.7434276,127.0978101,N,Y
경기도,의정부시,오목로,2,37.7435561,127.0977081,N,Y
경기도,의정부시,천보로,2,37.7432321,127.0973106,N,Y
경기도,의정부시,천보로,2,37.7429659,127.0978066,N,Y
경기도,의정부시,금신로,2,37.7450827,127.0619159,N,Y
경기도,의정부시,부용로,2,37.7496622,127.0800718,N,Y
경기도,의정부시,부용로213번길,2,37.7496622,127.0800718,N,Y
경기도,의정부시,부용로213번길,2,37.7498447,127.0799699,N,Y
경기도,의정부시,부용로,2,37.7498447,127.0799699,N,Y
경기도,의정부시,부용로214번길,2,37.7495294,127.0799043,N,Y
경기도,의정부시,부용로,2,37.7495294,127.0799043,N,Y
경기도,의정부시,금신로,2,37.7448834,127.061764,N,Y
경기도,의정부시,오목로,2,37.7444698,127.0986738,N,Y
경기도,의정부시,부용로,2,37.7496917,127.079757,N,Y
경기도,의정부시,부용로214번길,2,37.7496917,127.079757,N,Y
경기도,의정부시,오목로,2,37.7446363,127.0987988,N,Y
경기도,의정부시,오목로,2,37.7447355,127.0986684,N,Y
경기도,의정부시,오목로,2,37.7445802,127.0985434,N,Y
경기도,의정부시,용민로,2,37.739069,127.0894798,N,Y
경기도,의정부시,용민로,2,37.7389113,127.0895817,N,Y
경기도,의정부시,추동로,2,37.745572,127.0608398,N,Y
경기도,의정부시,용민로,2,37.7388755,127.0891931,N,Y
경기도,의정부시,금신로,2,37.7455472,127.0608497,N,Y
경기도,의정부시,용민로,2,37.7387133,127.089278,N,Y
경기도,의정부시,금신로,2,37.7456501,127.0603236,N,Y
경기도,의정부시,오목로,2,37.746077,127.0998048,N,Y
경기도,의정부시,추동로,2,37.7489435,127.0733878,N,Y
경기도,의정부시,오목로,2,37.7460296,127.0999693,N,Y
경기도,의정부시,추동로,2,37.7458176,127.0606854,N,Y
경기도,의정부시,오목로,2,37.7468898,127.1002655,N,Y
경기도,의정부시,추동로,2,37.7487997,127.0728572,N,Y
경기도,의정부시,추동로,2,37.7489595,127.0729708,N,Y
경기도,의정부시,금신로,2,37.7458266,127.0606571,N,Y
경기도,의정부시,장곡로,2,37.7488136,127.0644862,N,Y
경기도,의정부시,장곡로,2,37.7488809,127.0649827,N,Y
경기도,의정부시,추동로,2,37.7490934,127.0713399,N,Y
경기도,의정부시,새말로,2,37.7486872,127.0648775,N,Y
경기도,의정부시,새말로,2,37.7490747,127.0648155,N,Y
경기도,의정부시,새말로,2,37.7490747,127.0648155,N,Y
경기도,의정부시,추동로,2,37.7490373,127.0710562,N,Y
경기도,의정부시,새말로,2,37.7489487,127.0644664,N,Y
경기도,의정부시,새말로,2,37.749005,127.0644665,N,Y
경기도,의정부시,추동로,2,37.7489155,127.0713709,N,Y
경기도,의정부시,추동로,2,37.7488458,127.071073,N,Y
경기도,의정부시,새말로,2,37.7486603,127.0645853,N,Y
경기도,의정부시,새말로,2,37.7478234,127.0648881,N,Y
경기도,의정부시,추동로,2,37.7477544,127.0654384,N,Y
경기도,의정부시,추동로,2,37.7476151,127.0648539,N,Y
경기도,의정부시,새말로,2,37.7478604,127.065169,N,Y
경기도,의정부시,추동로,2,37.7475697,127.0654467,N,Y
경기도,의정부시,추동로,2,37.7474225,127.064875,N,Y
경기도,의정부시,추동로,2,37.7480176,127.0698553,N,Y
경기도,의정부시,동일로,2,37.7052216,127.0571823,N,Y
경기도,의정부시,장곡로596번길,2,37.7481596,127.0696966,N,Y
경기도,의정부시,동일로,2,37.7050212,127.0570885,N,Y
경기도,의정부시,동일로,2,37.7050212,127.0570885,N,Y
경기도,의정부시,동일로,2,37.7050754,127.0567229,N,Y
경기도,의정부시,서계로,2,37.7053681,127.0568705,N,Y
경기도,의정부시,서계로,2,37.7052038,127.0566975,N,Y
경기도,의정부시,장곡로,2,37.7048091,127.052962,N,Y
경기도,의정부시,장곡로,2,37.7050118,127.0529097,N,Y
경기도,의정부시,장곡로,2,37.7049667,127.0530685,N,Y
경기도,의정부시,서계로,2,37.7045861,127.0530767,N,Y
경기도,의정부시,서계로,2,37.7025821,127.0513885,Y,Y
경기도,의정부시,서계로,2,37.7023298,127.0514762,N,Y
경기도,의정부시,서계로,2,37.7024357,127.0515585,N,Y
경기도,의정부시,서계로,2,37.702528,127.0516238,Y,Y
경기도,의정부시,장곡로596번길,2,37.7497436,127.0689123,N,Y
경기도,의정부시,장곡로596번길,2,37.7497367,127.0691193,N,Y
경기도,의정부시,장곡로,2,37.7500027,127.0687111,N,Y
경기도,의정부시,장곡로,2,37.749791,127.0687137,N,Y
경기도,의정부시,동일로,2,37.7562777,127.0460921,N,Y
경기도,의정부시,동일로,2,37.7562283,127.0457375,N,Y
경기도,의정부시,장곡로,2,37.7501151,127.0691481,N,Y
경기도,의정부시,장곡로,2,37.7498808,127.0691677,N,Y
경기도,의정부시,동일로,2,37.7515055,127.0498734,N,Y
경기도,의정부시,동일로,2,37.7512601,127.0496917,N,Y
경기도,의정부시,동일로711번길,2,37.7505343,127.0509961,N,Y
경기도,의정부시,동일로,2,37.7505951,127.0509678,N,Y
경기도,의정부시,동일로,2,37.7507729,127.0512516,N,Y
경기도,의정부시,동일로,2,37.7503922,127.0512797,N,Y
경기도,의정부시,동일로710번길,2,37.7507909,127.0513651,N,Y
경기도,의정부시,동일로711번길,2,37.750381,127.0511974,N,Y
경기도,의정부시,장곡로,2,37.7504319,127.0705015,N,Y
경기도,의정부시,장곡로,2,37.7504319,127.0705015,N,Y
경기도,의정부시,장곡로,2,37.7502134,127.0705098,N,Y
경기도,의정부시,동일로,2,37.7505994,127.0515125,N,Y
경기도,의정부시,청사로,2,37.7504792,127.0705015,N,Y
경기도,의정부시,장곡로,2,37.7505038,127.0707909,N,Y
경기도,의정부시,장곡로,2,37.7503302,127.0710262,N,Y
경기도,의정부시,장곡로,2,37.7505667,127.0710009,N,Y
경기도,의정부시,동일로,2,37.7468413,127.053816,N,Y
경기도,의정부시,동일로,2,37.7468974,127.0541848,N,Y
경기도,의정부시,부용로,2,37.7515512,127.0706245,N,Y
경기도,의정부시,청사로,2,37.7512067,127.0705334,N,Y
경기도,의정부시,평화로,2,37.7594031,127.042664,N,Y
경기도,의정부시,청사로,2,37.7514907,127.0701365,N,Y
경기도,의정부시,부용로,2,37.7512066,127.0706157,N,Y
경기도,의정부시,부용로,2,37.7512066,127.0706157,N,Y
경기도,의정부시,부용로,2,37.7513398,127.0701165,N,Y
경기도,의정부시,부용로,2,37.7513398,127.0701165,N,Y
경기도,의정부시,청사로,2,37.7511776,127.0702101,N,Y
경기도,의정부시,청사로,2,37.7511776,127.0702101,N,Y
경기도,의정부시,청사로,2,37.7515153,127.0704571,N,Y
경기도,의정부시,청사로,2,37.7515153,127.0704571,N,Y
경기도,의정부시,부용로,2,37.7511574,127.0700426,N,Y
경기도,의정부시,부용로,2,37.7508428,127.0687629,N,Y
경기도,의정부시,부용로,2,37.7510095,127.0687631,N,Y
경기도,의정부시,부용로,2,37.7504271,127.0670293,N,Y
경기도,의정부시,부용로,2,37.750578,127.0670181,N,Y
경기도,의정부시,부용로,2,37.7498001,127.0646034,N,Y
경기도,의정부시,부용로,2,37.7499848,127.0645666,N,Y
경기도,의정부시,새말로,2,37.7497168,127.064504,N,Y
경기도,의정부시,새말로,2,37.750066,127.0643738,N,Y
경기도,의정부시,새말로,2,37.7500459,127.0640788,N,Y
경기도,의정부시,새말로,2,37.7497237,127.0641636,N,Y
경기도,의정부시,부용로,2,37.7497103,127.0640388,N,Y
경기도,의정부시,부용로,2,37.7498251,127.0640956,N,Y
경기도,의정부시,호국로,2,37.7435501,127.0494781,N,Y
경기도,의정부시,호국로,2,37.7438001,127.0495421,N,Y
경기도,의정부시,호국로,2,37.7437535,127.0480302,N,Y
경기도,의정부시,호국로,2,37.7433946,127.0442461,N,Y
경기도,의정부시,체육로,2,37.7595656,127.0417137,N,Y
경기도,의정부시,체육로,2,37.7595702,127.0415208,N,Y
경기도,의정부시,체육로,2,37.7602864,127.0417141,N,Y
경기도,의정부시,호국로,2,37.7436491,127.0442916,N,Y
경기도,의정부시,호국로,2,37.7427006,127.0308364,N,Y
경기도,의정부시,호국로,2,37.7428605,127.0307315,N,Y
경기도,의정부시,경의로,2,37.7325995,127.0351416,N,Y
경기도,의정부시,둔야로,2,37.7431801,127.0393417,N,Y
경기도,의정부시,둔야로,2,37.7380557,127.0396964,N,Y
경기도,의정부시,경의로,2,37.7328957,127.0450623,N,Y
경기도,의정부시,호국로,2,37.743468,127.0466798,N,Y
경기도,의정부시,흥선로,2,37.7413632,127.0432635,N,Y
경기도,의정부시,호국로,2,37.743508,127.0479988,N,Y
경기도,의정부시,의정로,2,37.7434901,127.0346191,N,Y
경기도,의정부시,태평로,2,37.7359106,127.0505366,N,Y
경기도,의정부시,태평로,2,37.7359861,127.0503622,N,Y
경기도,의정부시,시민로,2,37.7384577,127.0489173,N,Y
경기도,의정부시,시민로,2,37.7383001,127.0488407,N,Y
경기도,의정부시,시민로,2,37.7380452,127.0496006,N,Y
경기도,의정부시,시민로,2,37.7382028,127.0496631,N,Y
경기도,의정부시,의정로,2,37.7401498,127.0346601,N,Y
경기도,의정부시,시민로,2,37.7372225,127.0557873,N,Y
경기도,의정부시,가능로,2,37.7469169,127.0454708,N,Y
경기도,의정부시,평화로,2,37.7484081,127.0451256,N,Y
경기도,의정부시,평화로,2,37.7483923,127.0453639,N,Y
경기도,의정부시,둔야로49번길,2,37.7403357,127.0380312,N,Y
경기도,의정부시,둔야로49번길,2,37.7404821,127.0381178,N,Y
경기도,의정부시,신흥로,2,37.7316101,127.0437655,N,Y
경기도,의정부시,신흥로,2,37.7316688,127.0434053,N,Y
경기도,의정부시,가능로,2,37.7467511,127.0364645,N,Y
경기도,의정부시,가능로,2,37.746643,127.036436,N,Y
경기도,의정부시,회룡로,2,37.726522,127.0541444,N,Y
경기도,의정부시,회룡로,2,37.7266899,127.0540751,N,Y
경기도,의정부시,비우로,2,37.755758,127.0303723,N,Y
경기도,의정부시,회룡로,2,37.726525,127.0549682,N,Y
경기도,의정부시,회룡로,2,37.726682,127.0586308,N,Y
경기도,의정부시,회룡로,2,37.7265282,127.0552986,N,Y
경기도,의정부시,회룡로,2,37.7266814,127.0552449,N,Y
경기도,의정부시,회룡로192번길,2,37.726463,127.0550519,N,Y
경기도,의정부시,회룡로,2,37.7266793,127.0550095,N,Y
경기도,의정부시,회룡로192번길,2,37.7264675,127.0551937,N,Y
경기도,의정부시,회룡로,2,37.7266899,127.0563792,N,Y
경기도,의정부시,회룡로,2,37.7265177,127.0583883,N,Y
경기도,의정부시,회룡로,2,37.7265199,127.0585853,N,Y
경기도,의정부시,회룡로,2,37.7266777,127.0583331,N,Y
경기도,의정부시,민락로,2,37.7554663,127.1134376,N,Y
경기도,의정부시,세석로,2,37.7291575,127.1115909,N,Y
경기도,의정부시,범골로43번길,2,37.7281229,127.0383639,N,Y
경기도,의정부시,범골로43번길,2,37.7280306,127.038344,N,Y
경기도,의정부시,서광로,2,37.7290067,127.1114801,N,Y
경기도,의정부시,범골로43번길,2,37.7274498,127.0373426,N,Y
경기도,의정부시,범골로35번길,2,37.7275286,127.0373058,N,Y
경기도,의정부시,범골로35번길,2,37.7276412,127.0373314,N,Y
경기도,의정부시,범골로43번길,2,37.7276705,127.0373711,N,Y
경기도,의정부시,범골로43번길,2,37.7277156,127.0372747,N,Y
경기도,의정부시,범골로35번길,2,37.7275692,127.037113,N,Y
경기도,의정부시,범골로43번길,2,37.7275332,127.0371725,N,Y
경기도,의정부시,회룡로,2,37.7264536,127.0391457,N,Y
경기도,의정부시,범골로43번길,2,37.7263365,127.0390549,N,Y
경기도,의정부시,체육로,2,37.7603405,127.041507,N,Y
경기도,의정부시,동일로,2,37.7287134,127.0592932,N,Y
경기도,의정부시,동일로,2,37.7299366,127.0590475,N,Y
경기도,의정부시,신흥로,2,37.7243932,127.043954,N,Y
경기도,의정부시,송산로,2,37.7300575,127.0858786,N,Y
경기도,의정부시,평화로,2,37.7310092,127.0481808,N,Y
경기도,의정부시,천보로,2,37.7434932,127.097518,N,Y
경기도,의정부시,비우로,2,37.7583101,127.0381213,N,Y
경기도,의정부시,비우로,2,37.7585037,127.0380448,N,Y
경기도,의정부시,비우로,2,37.7582248,127.0367424,N,Y
경기도,의정부시,비우로,2,37.7584118,127.0367766,N,Y
경기도,의정부시,신흥로,2,37.7212713,127.0440741,N,Y
경기도,의정부시,신흥로,2,37.7210708,127.0440769,N,Y
경기도,의정부시,금신로,2,37.7430238,127.0663844,N,Y
경기도,의정부시,금신로,2,37.7431205,127.0666511,N,Y
경기도,의정부시,백석로,2,37.7298299,127.0457241,N,Y
경기도,의정부시,벡석로68번길,2,37.7297442,127.0459083,N,Y
경기도,의정부시,신촌로,2,37.7503636,127.0375754,N,Y
경기도,의정부시,신촌로,2,37.7503257,127.0364123,N,Y
경기도,의정부시,신촌로,2,37.7501478,127.0363753,N,Y
경기도,의정부시,신촌로,2,37.7501567,127.0366023,N,Y
경기도,의정부시,신촌로,2,37.7503301,127.0366449,N,Y
경기도,의정부시,시민로,2,37.735907,127.0605951,N,Y
경기도,의정부시,시민로,2,37.7357415,127.0605652,N,Y
경기도,의정부시,시민로,2,37.7358725,127.0619054,N,Y
경기도,의정부시,시민로,2,37.735716,127.0618726,N,Y
경기도,의정부시,시민로,2,37.7358468,127.0636241,N,Y
경기도,의정부시,시민로,2,37.7360113,127.063576,N,Y
경기도,의정부시,시민로,2,37.7370795,127.0665777,N,Y
경기도,의정부시,시민로,2,37.7369128,127.0666172,N,Y
경기도,의정부시,호국로,2,37.7391063,127.0170121,N,Y
경기도,의정부시,호국로,2,37.7392752,127.0169696,N,Y
경기도,의정부시,호국로,2,37.7428636,127.0274979,N,Y
경기도,의정부시,호국로,2,37.7430393,127.0275774,N,Y
경기도,의정부시,호국로,2,37.7428239,127.0287658,N,Y
경기도,의정부시,호국로,2,37.7426606,127.0286679,N,Y
경기도,의정부시,누원길,2,37.6886613,127.0531617,N,Y
경기도,의정부시,평화로,2,37.6945593,127.0451043,N,Y
경기도,의정부시,평화로,2,37.694672,127.0447642,N,Y
경기도,의정부시,누원길,2,37.688713,127.0533488,N,Y
경기도,의정부시,장곡로,2,37.7226888,127.0531463,N,Y
경기도,의정부시,장곡로206번길,2,37.7226932,127.0534894,N,Y
경기도,의정부시,장곡로,2,37.7228239,127.0533307,N,Y
경기도,의정부시,장곡로206번길,2,37.7229117,127.0534017,N,Y
경기도,의정부시,장곡로,2,37.7241444,127.0520584,N,Y
경기도,의정부시,장곡로,2,37.7241961,127.0522853,N,Y
경기도,의정부시,장곡로226번길,2,37.724169,127.0523364,N,Y
경기도,의정부시,장곡로226번길,2,37.7240159,127.0523589,N,Y
경기도,의정부시,장곡로,2,37.7239573,127.0523107,N,Y
경기도,의정부시,장곡로,2,37.7239721,127.0520753,N,Y
경기도,의정부시,오목로,2,37.7469507,127.1001067,N,Y
경기도,의정부시,안말로,2,37.7144857,127.0473648,N,Y
경기도,의정부시,평화로244번길,2,37.7134968,127.0474648,N,Y
경기도,의정부시,평화로,2,37.7115879,127.0474835,N,Y
경기도,의정부시,평화로,2,37.7115529,127.047767,N,Y
경기도,의정부시,평화로,2,37.7028055,127.0477684,N,Y
경기도,의정부시,산단로76번길,2,37.7432801,127.0846231,N,Y
경기도,의정부시,장곡로226번길,2,37.7242225,127.0535756,N,Y
경기도,의정부시,장곡로226번길,2,37.7240581,127.0535188,N,Y
경기도,의정부시,장곡로206번길,2,37.7239927,127.0538534,N,Y
경기도,의정부시,장곡로206번길,2,37.7240333,127.0536067,N,Y
경기도,의정부시,장곡로226번길,2,37.7242111,127.0539925,N,Y
경기도,의정부시,장곡로226번길,2,37.7240963,127.0538789,N,Y
경기도,의정부시,장곡로226번길,2,37.7239894,127.0560085,N,Y
경기도,의정부시,장곡로226번길,2,37.7240276,127.056173,N,Y
경기도,의정부시,장곡로226번길,2,37.7238768,127.0559489,N,Y
경기도,의정부시,장곡로226번길,2,37.724093,127.0560908,N,Y
경기도,의정부시,장곡로226번길,2,37.7238857,127.0561219,N,Y
경기도,의정부시,장곡로226번길,2,37.7238137,127.0560084,N,Y
경기도,의정부시,장곡로226번길,2,37.7231526,127.0561114,N,Y
경기도,의정부시,장곡로226번길,2,37.7232844,127.0561157,N,Y
경기도,의정부시,추동로,2,37.7487543,127.0734132,N,Y
경기도,의정부시,송산로939번길,2,37.7155127,127.1037164,N,Y
경기도,의정부시,송산로939번길,2,37.7154339,127.1036766,N,Y
경기도,의정부시,송산로,2,37.7205334,127.1010806,N,Y
경기도,의정부시,송산로,2,37.7206706,127.1013984,N,Y
경기도,의정부시,송산로,2,37.7202107,127.1018741,N,Y
경기도,의정부시,송산로,2,37.7200916,127.1015394,N,Y
경기도,의정부시,거북로,2,37.7505105,127.0585901,N,Y
경기도,의정부시,거북로,2,37.7504723,127.058417,N,Y
경기도,의정부시,금오로23번길,2,37.7550192,127.0681484,N,Y
경기도,의정부시,금오로23번길,2,37.7549697,127.0680263,N,Y
경기도,의정부시,금오로23번길,2,37.754884,127.0681653,N,Y
경기도,의정부시,중금로14번길,2,37.7548954,127.0679553,N,Y
경기도,의정부시,금오로23번길,2,37.754945,127.0679298,N,Y
경기도,의정부시,중금로14번길,2,37.7548346,127.0679581,N,Y
경기도,의정부시,금오로23번길,2,37.7547984,127.0681595,N,Y
경기도,의정부시,금오로23번길,2,37.7547624,127.0680602,N,Y
경기도,의정부시,금오로23번길,2,37.7558174,127.0704328,N,Y
경기도,의정부시,금오로23번길,2,37.7559525,127.0705578,N,Y
경기도,의정부시,금오로23번길,2,37.7558108,127.0702087,N,Y
경기도,의정부시,금오로23번길,2,37.7557162,127.0701973,N,Y
경기도,의정부시,용민로,2,37.7551703,127.1120385,N,Y
경기도,의정부시,용민로,2,37.7553033,127.1119451,N,Y
경기도,의정부시,오목로206번길,2,37.7439531,127.0996942,N,Y
경기도,의정부시,오목로206번길,2,37.7440137,127.0999524,N,Y
경기도,의정부시,평화로,2,37.7593377,127.0429108,N,Y
전라북도,전주시 덕진구,건산로,2,35.83392132,127.1622249,N,Y
전라북도,전주시 덕진구,건산로,2,35.83538533,127.1642714,N,Y
전라북도,전주시 덕진구,건산로,2,35.83591548,127.167194,N,Y
